Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,125.41108703613281,127.12236785888672,125.0956039428711,126.62523651123047,82.28421783447266,6438444
2010-01-05,125.88909912109375,126.05162811279297,124.37858581542969,125.0956039428711,81.29022216796875,7156104
2010-01-06,124.93307495117188,125.70745849609375,124.1013412475586,124.2829818725586,80.76216888427734,5863144
2010-01-07,124.15869903564453,124.52198791503906,123.24092102050781,123.85277557373047,80.48262786865234,6109268
2010-01-08,123.39388275146484,125.16252136230469,123.37476348876953,125.0956039428711,81.29022216796875,4390271
2010-01-11,125.2963638305664,125.2963638305664,123.011474609375,123.78585052490234,80.43911743164062,5993998
2010-01-12,123.35564422607422,125.55449676513672,123.32695770263672,124.77055358886719,81.07903289794922,8453249
2010-01-13,124.65583038330078,125.35372924804688,123.47992706298828,124.50286865234375,80.90504455566406,6752348
2010-01-14,124.80879211425781,126.8738021850586,124.19693756103516,126.49139404296875,82.1972427368164,7438943
2010-01-15,126.22370910644531,127.04589080810547,125.3250503540039,125.98470306396484,81.86798858642578,8885142
2010-01-19,125.84130096435547,128.34608459472656,125.77437591552734,128.2409210205078,83.33415222167969,14556345
2010-01-20,124.7227554321289,125.38240814208984,123.27915954589844,124.52198791503906,80.91749572753906,15896585
2010-01-21,124.73231506347656,124.94264221191406,122.42829895019531,123.32695770263672,80.14091491699219,10050596
2010-01-22,123.011474609375,123.22179412841797,119.85659790039062,119.98088073730469,77.96658325195312,10552676
2010-01-25,120.77437591552734,121.30975341796875,120.181640625,120.57361602783203,78.35171508789062,6002471
2010-01-26,120.38240814208984,122.13192749023438,119.89483642578125,120.21988677978516,78.12187957763672,7463524
2010-01-27,120.28680419921875,121.37667083740234,119.54110717773438,120.77437591552734,78.4822006225586,9120283
2010-01-28,121.44359588623047,121.45315551757812,117.63862609863281,118.3078384399414,76.87939453125,10064821
2010-01-29,118.85277557373047,119.50286865234375,116.53919982910156,117.00764465332031,76.03450012207031,12103475
2010-02-01,117.81070709228516,119.45507049560547,117.38050079345703,119.1873779296875,77.45091247558594,7576073
2010-02-02,119.3021011352539,120.2772445678711,118.4990463256836,120.00955963134766,77.98522186279297,6171295
2010-02-03,119.65583038330078,120.52581024169922,119.56979370117188,120.13384246826172,78.06595611572266,4369247
2010-02-04,119.68450927734375,119.92351531982422,117.4952163696289,117.5908203125,76.4134521484375,9546737
2010-02-05,117.62906646728516,118.27915954589844,116.47227478027344,118.08795166015625,76.73648071289062,9013382
2010-02-08,117.73422241210938,117.8011474609375,116.38623046875,116.52007293701172,76.05628967285156,5981551
2010-02-09,117.25621032714844,118.73805236816406,117.07456970214844,117.79158782958984,76.88623809814453,6322547
2010-02-10,117.53346252441406,118.21223449707031,116.83556365966797,117.4091796875,76.63664245605469,5459179
2010-02-11,117.18929290771484,118.73805236816406,116.6921615600586,118.2887191772461,77.21076202392578,5323094
2010-02-12,117.60037994384766,118.59464263916016,116.26194763183594,118.54684448242188,77.3792495727539,8386514
2010-02-16,119.41682434082031,119.7227554321289,118.65200805664062,119.7227554321289,78.14680480957031,7089056
2010-02-17,119.98088073730469,120.96558380126953,119.7036361694336,120.77437591552734,78.83319854736328,6095460
2010-02-18,120.58317565917969,122.37093353271484,120.45889282226562,122.18929290771484,79.75677490234375,5780091
2010-02-19,121.74951934814453,122.42829895019531,121.29063415527344,121.5965576171875,79.36988067626953,6593043
2010-02-22,121.70172119140625,121.82600402832031,120.75525665283203,121.2715072631836,79.15769958496094,3983273
2010-02-23,120.91778564453125,122.04589080810547,120.45889282226562,120.8986587524414,78.91433715820312,4803127
